date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:12:59	254417/254417	---M--	200	added ('OK')	image/jpeg	date:Fri,%2015%20Dec%202017%2019:38:55%20GMT	https://cdn.uconnectlabs.com/wp-content/uploads/sites/5/2017/12/20170301155447.jpg	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/cdn.uconnectlabs.com/wp-content/uploads/sites/5/2017/12/20170301155447.jpg	(from http://visiovista.com/monitoramento-e-manutencao-de-sitios-por-que-a-configuracao-do-seu-site-e-exclusivamente-o-comeco-como-fazer-um-blog-personalizado/)
21:12:59	1825/1825	---MC-	200	added ('OK')	application/rss+xml	etag:%224e673573ec5c0891af0d84d5ea6d2335%22	http://visiovista.com/project_category/drop-shadow/feed/	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/visiovista.com/project_category/drop-shadow/feed/index.html	(from http://visiovista.com/project_category/drop-shadow/)
21:12:59	52812/52812	---M--	200	added ('OK')	application/javascript	date:Thu,%2027%20Apr%202017%2009:46:50%20GMT	http://visiovista.com/wp-content/plugins/testimonial-add/owl-carousel/owl.carousel.js?ver=4.7.13	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/visiovista.com/wp-content/plugins/testimonial-add/owl-carousel/owl.carousela721.js	(from http://visiovista.com/wp-login.php)
21:13:01	1835/1835	---MC-	200	added ('OK')	application/rss+xml	etag:%224e673573ec5c0891af0d84d5ea6d2335%22	http://visiovista.com/project_category/3d-re-desing/feed/	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/visiovista.com/project_category/3d-re-desing/feed/index.html	(from http://visiovista.com/project_category/3d-re-desing/)
21:13:01	1895/1895	---MC-	200	added ('OK')	application/rss+xml	etag:%224e673573ec5c0891af0d84d5ea6d2335%22	http://visiovista.com/project_category/background-removal/feed/	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/visiovista.com/project_category/background-removal/feed/index.html	(from http://visiovista.com/project_category/background-removal/)
21:13:03	1811/1811	---MC-	200	added ('OK')	application/rss+xml	etag:%224e673573ec5c0891af0d84d5ea6d2335%22	http://visiovista.com/project_category/logo/feed/	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/visiovista.com/project_category/logo/feed/index.html	(from http://visiovista.com/project_category/logo/)
21:13:03	1845/1845	---MC-	200	added ('OK')	application/rss+xml	etag:%224e673573ec5c0891af0d84d5ea6d2335%22	http://visiovista.com/project_category/mirror-effect/feed/	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/visiovista.com/project_category/mirror-effect/feed/index.html	(from http://visiovista.com/project_category/mirror-effect/)
21:13:03	34428/34428	---M-Z	200	added ('OK')	text/html	date:Wed,%2010%20Apr%202019%2015:07:53%20GMT	http://visiovista.com/497-2/	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/visiovista.com/497-2/index.html	(from http://visiovista.com/blog/page/3/)
21:13:04	34427/34427	---M-Z	200	added ('OK')	text/html	date:Wed,%2010%20Apr%202019%2015:07:55%20GMT	http://visiovista.com/495-2/	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/visiovista.com/495-2/index.html	(from http://visiovista.com/blog/page/3/)
21:13:04	1785/1785	---MC-	200	added ('OK')	application/rss+xml	etag:%224e673573ec5c0891af0d84d5ea6d2335%22	http://visiovista.com/project_category/retouch/feed/	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/visiovista.com/project_category/retouch/feed/index.html	(from http://visiovista.com/project_category/retouch/)
21:13:04	33651/33651	---M-Z	200	added ('OK')	text/html	date:Wed,%2010%20Apr%202019%2015:07:56%20GMT	http://visiovista.com/up-in-arms-about-the-help-movie-review-essay/	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/visiovista.com/up-in-arms-about-the-help-movie-review-essay/index.html	(from http://visiovista.com/blog/page/3/)
21:13:05	37369/37369	---M-Z	200	added ('OK')	text/html	date:Wed,%2010%20Apr%202019%2015:11:38%20GMT	http://visiovista.com/do-adult-sites-that-are-dating-work-3/	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/visiovista.com/do-adult-sites-that-are-dating-work-3/index.html	(from http://visiovista.com/blog/page/3/)
21:13:05	35018/35018	---M-Z	200	added ('OK')	text/html	date:Wed,%2010%20Apr%202019%2015:12:18%20GMT	http://visiovista.com/blog/page/4/	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/visiovista.com/blog/page/4/index.html	(from http://visiovista.com/blog/page/3/)
21:13:05	2325/2325	---MC-	200	added ('OK')	application/json	date:Wed,%2010%20Apr%202019%2015:12:18%20GMT	http://visiovista.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fvisiovista.com%2Fthe-most-popular-best-writing-sites%2F	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/visiovista.com/wp-json/oembed/1.0/embed51ea.json	(from http://visiovista.com/the-most-popular-best-writing-sites/)
21:13:05	33630/33630	---M-Z	200	added ('OK')	text/html	date:Wed,%2010%20Apr%202019%2015:11:35%20GMT	http://visiovista.com/the-lab-statement-working-example-biolog-diaries/	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/visiovista.com/the-lab-statement-working-example-biolog-diaries/index.html	(from http://visiovista.com/blog/page/3/)
21:13:06	34286/34286	---M-Z	200	added ('OK')	text/html	date:Wed,%2010%20Apr%202019%2015:11:42%20GMT	http://visiovista.com/want-to-know-additional-information-about-clinical-doc-instance-of-this-biolog/	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/visiovista.com/want-to-know-additional-information-about-clinical-doc-instance-of-this-biolog/index.html	(from http://visiovista.com/blog/page/3/)
21:13:06	38739/38739	---M-Z	200	added ('OK')	text/html	date:Wed,%2010%20Apr%202019%2015:11:45%20GMT	http://visiovista.com/ways-to-get-needed-research-study-help-online-from/	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/visiovista.com/ways-to-get-needed-research-study-help-online-from/index.html	(from http://visiovista.com/blog/page/3/)
21:13:06	25334/25334	---M-Z	200	added ('OK')	text/html	date:Wed,%2010%20Apr%202019%2015:12:20%20GMT	http://visiovista.com/category/best-online-dating-sites/	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/visiovista.com/category/best-online-dating-sites/index.html	(from http://visiovista.com/blog/page/3/)
21:13:07	2422/2422	---MC-	200	added ('OK')	text/xml	date:Wed,%2010%20Apr%202019%2015:12:20%20GMT	http://visiovista.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fvisiovista.com%2Fthe-most-popular-best-writing-sites%2F&format=xml	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/visiovista.com/wp-json/oembed/1.0/embed0da3	(from http://visiovista.com/the-most-popular-best-writing-sites/)
21:13:08	26300/26300	---M-Z	200	added ('OK')	text/html	date:Wed,%2010%20Apr%202019%2015:12:21%20GMT	http://visiovista.com/category/paper-writing-help/	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/visiovista.com/category/paper-writing-help/index.html	(from http://visiovista.com/blog/page/3/)
21:13:10	36990/36990	---M-Z	200	added ('OK')	text/html	date:Wed,%2010%20Apr%202019%2015:12:22%20GMT	http://visiovista.com/main-reasons-why-more-and-more-people-will-3/	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/visiovista.com/main-reasons-why-more-and-more-people-will-3/index.html	(from http://visiovista.com/blog/page/3/)
21:13:10	33592/33592	---M-Z	200	added ('OK')	text/html	date:Wed,%2010%20Apr%202019%2015:12:22%20GMT	http://visiovista.com/the-maximum-dismissed-resolution-for-medical-assertion-example-biolog/	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/visiovista.com/the-maximum-dismissed-resolution-for-medical-assertion-example-biolog/index.html	(from http://visiovista.com/blog/page/3/)
21:13:10	25348/25348	---M-Z	200	added ('OK')	text/html	date:Wed,%2010%20Apr%202019%2015:12:23%20GMT	http://visiovista.com/category/online-custom-writers/	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/visiovista.com/category/online-custom-writers/index.html	(from http://visiovista.com/blog/page/3/)
21:13:11	33851/33851	---M-Z	200	added ('OK')	text/html	date:Wed,%2010%20Apr%202019%2015:12:24%20GMT	http://visiovista.com/new-innovative-concepts-into-clinical-assertion-scenario-biolog-in-no-way-previous-to-unveiled/	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/visiovista.com/new-innovative-concepts-into-clinical-assertion-scenario-biolog-in-no-way-previous-to-unveiled/index.html	(from http://visiovista.com/blog/page/3/)
21:13:12	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2010%20Apr%202019%2015:12:26%20GMT	http://visiovista.com/?p=517	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/visiovista.com/index728e.html	(from http://visiovista.com/the-most-popular-best-writing-sites/)
21:13:13	817/817	---MC-	200	added ('OK')	application/rss+xml	etag:%22baf2be5879a368c525ab3a6f0c77b942%22	http://visiovista.com/the-most-popular-best-writing-sites/feed/	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/visiovista.com/the-most-popular-best-writing-sites/feed/index.html	(from http://visiovista.com/the-most-popular-best-writing-sites/)
21:13:13	2442/2442	---MC-	200	added ('OK')	application/json	date:Wed,%2010%20Apr%202019%2015:12:26%20GMT	http://visiovista.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fvisiovista.com%2Fwhen-you-need-to-cite-six-writers-affordable%2F	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/visiovista.com/wp-json/oembed/1.0/embedbc5f.json	(from http://visiovista.com/when-you-need-to-cite-six-writers-affordable/)
21:13:13	868/868	---MC-	200	added ('OK')	application/rss+xml	etag:%22baf2be5879a368c525ab3a6f0c77b942%22	http://visiovista.com/when-you-need-to-cite-six-writers-affordable/feed/	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/visiovista.com/when-you-need-to-cite-six-writers-affordable/feed/index.html	(from http://visiovista.com/when-you-need-to-cite-six-writers-affordable/)
21:13:14	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2010%20Apr%202019%2015:12:28%20GMT	http://visiovista.com/?p=521	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/visiovista.com/index1b7d.html	(from http://visiovista.com/when-you-need-to-cite-six-writers-affordable/)
21:13:14	2539/2539	---MC-	200	added ('OK')	text/xml	date:Wed,%2010%20Apr%202019%2015:12:28%20GMT	http://visiovista.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fvisiovista.com%2Fwhen-you-need-to-cite-six-writers-affordable%2F&format=xml	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/visiovista.com/wp-json/oembed/1.0/embed7c7c	(from http://visiovista.com/when-you-need-to-cite-six-writers-affordable/)
21:13:17	2382/2382	---MC-	200	added ('OK')	application/json	date:Wed,%2010%20Apr%202019%2015:12:30%20GMT	http://visiovista.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fvisiovista.com%2Fhow-exactly-to-compose-a-correspondence-essay-7%2F	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/visiovista.com/wp-json/oembed/1.0/embed9ddf.json	(from http://visiovista.com/how-exactly-to-compose-a-correspondence-essay-7/)
21:13:17	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2010%20Apr%202019%2015:12:31%20GMT	http://visiovista.com/?p=511	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/visiovista.com/index8e0b.html	(from http://visiovista.com/how-exactly-to-compose-a-correspondence-essay-7/)
21:13:17	852/852	---MC-	200	added ('OK')	application/rss+xml	etag:%22baf2be5879a368c525ab3a6f0c77b942%22	http://visiovista.com/how-exactly-to-compose-a-correspondence-essay-7/feed/	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/visiovista.com/how-exactly-to-compose-a-correspondence-essay-7/feed/index.html	(from http://visiovista.com/how-exactly-to-compose-a-correspondence-essay-7/)
21:13:18	2479/2479	---MC-	200	added ('OK')	text/xml	date:Wed,%2010%20Apr%202019%2015:12:33%20GMT	http://visiovista.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fvisiovista.com%2Fhow-exactly-to-compose-a-correspondence-essay-7%2F&format=xml	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/visiovista.com/wp-json/oembed/1.0/embed24aa	(from http://visiovista.com/how-exactly-to-compose-a-correspondence-essay-7/)
21:13:21	2345/2345	---MC-	200	added ('OK')	application/json	date:Wed,%2010%20Apr%202019%2015:12:34%20GMT	http://visiovista.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fvisiovista.com%2Fjust-how-to-buy-persuasive-essay-online%2F	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/visiovista.com/wp-json/oembed/1.0/embed784f.json	(from http://visiovista.com/just-how-to-buy-persuasive-essay-online/)
21:13:21	829/829	---MC-	200	added ('OK')	application/rss+xml	etag:%22baf2be5879a368c525ab3a6f0c77b942%22	http://visiovista.com/just-how-to-buy-persuasive-essay-online/feed/	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/visiovista.com/just-how-to-buy-persuasive-essay-online/feed/index.html	(from http://visiovista.com/just-how-to-buy-persuasive-essay-online/)
21:13:21	6565/6565	---MC-	200	added ('OK')	application/rss+xml	etag:%224e673573ec5c0891af0d84d5ea6d2335%22	http://visiovista.com/category/best-writing-paper/feed/	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/visiovista.com/category/best-writing-paper/feed/index.html	(from http://visiovista.com/category/best-writing-paper/)
21:13:22	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2010%20Apr%202019%2015:12:36%20GMT	http://visiovista.com/?p=509	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/visiovista.com/index321c.html	(from http://visiovista.com/just-how-to-buy-persuasive-essay-online/)
21:13:22	2442/2442	---MC-	200	added ('OK')	text/xml	date:Wed,%2010%20Apr%202019%2015:12:36%20GMT	http://visiovista.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fvisiovista.com%2Fjust-how-to-buy-persuasive-essay-online%2F&format=xml	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/visiovista.com/wp-json/oembed/1.0/embedebe4	(from http://visiovista.com/just-how-to-buy-persuasive-essay-online/)
21:13:24	2474/2474	---MC-	200	added ('OK')	application/json	date:Wed,%2010%20Apr%202019%2015:12:38%20GMT	http://visiovista.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fvisiovista.com%2Fstructure-of-a-phrase-paper-from-primary-parts-7%2F	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/visiovista.com/wp-json/oembed/1.0/embed0a95.json	(from http://visiovista.com/structure-of-a-phrase-paper-from-primary-parts-7/)
21:13:24	7932/7932	---MC-	200	added ('OK')	application/rss+xml	etag:%224e673573ec5c0891af0d84d5ea6d2335%22	http://visiovista.com/category/essay-writing-online/feed/	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/visiovista.com/category/essay-writing-online/feed/index.html	(from http://visiovista.com/category/essay-writing-online/)
21:13:24	884/884	---MC-	200	added ('OK')	application/rss+xml	etag:%22baf2be5879a368c525ab3a6f0c77b942%22	http://visiovista.com/structure-of-a-phrase-paper-from-primary-parts-7/feed/	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/visiovista.com/structure-of-a-phrase-paper-from-primary-parts-7/feed/index.html	(from http://visiovista.com/structure-of-a-phrase-paper-from-primary-parts-7/)
21:13:25	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2010%20Apr%202019%2015:12:40%20GMT	http://visiovista.com/?p=507	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/visiovista.com/indexcfe8.html	(from http://visiovista.com/structure-of-a-phrase-paper-from-primary-parts-7/)
21:13:26	2571/2571	---MC-	200	added ('OK')	text/xml	date:Wed,%2010%20Apr%202019%2015:12:40%20GMT	http://visiovista.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fvisiovista.com%2Fstructure-of-a-phrase-paper-from-primary-parts-7%2F&format=xml	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/visiovista.com/wp-json/oembed/1.0/embed47ff	(from http://visiovista.com/structure-of-a-phrase-paper-from-primary-parts-7/)
21:13:28	2443/2443	---MC-	200	added ('OK')	application/json	date:Wed,%2010%20Apr%202019%2015:12:41%20GMT	http://visiovista.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fvisiovista.com%2Fsimple-tips-to-describe-yourself-on-a-dating-9%2F	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/visiovista.com/wp-json/oembed/1.0/embed463a.json	(from http://visiovista.com/simple-tips-to-describe-yourself-on-a-dating-9/)
21:13:28	871/871	---MC-	200	added ('OK')	application/rss+xml	etag:%22baf2be5879a368c525ab3a6f0c77b942%22	http://visiovista.com/simple-tips-to-describe-yourself-on-a-dating-9/feed/	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/visiovista.com/simple-tips-to-describe-yourself-on-a-dating-9/feed/index.html	(from http://visiovista.com/simple-tips-to-describe-yourself-on-a-dating-9/)
21:13:28	7977/7977	---MC-	200	added ('OK')	application/rss+xml	etag:%224e673573ec5c0891af0d84d5ea6d2335%22	http://visiovista.com/category/essay-writer-cheap/feed/	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/visiovista.com/category/essay-writer-cheap/feed/index.html	(from http://visiovista.com/category/essay-writer-cheap/)
21:13:29	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2010%20Apr%202019%2015:12:44%20GMT	http://visiovista.com/?p=505	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/visiovista.com/index9b9e.html	(from http://visiovista.com/simple-tips-to-describe-yourself-on-a-dating-9/)
21:13:30	2540/2540	---MC-	200	added ('OK')	text/xml	date:Wed,%2010%20Apr%202019%2015:12:44%20GMT	http://visiovista.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fvisiovista.com%2Fsimple-tips-to-describe-yourself-on-a-dating-9%2F&format=xml	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/visiovista.com/wp-json/oembed/1.0/embedf368	(from http://visiovista.com/simple-tips-to-describe-yourself-on-a-dating-9/)
21:13:32	2539/2539	---MC-	200	added ('OK')	application/json	date:Wed,%2010%20Apr%202019%2015:12:45%20GMT	http://visiovista.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fvisiovista.com%2Fscientific-dissertation-the-information-and-11%2F	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/visiovista.com/wp-json/oembed/1.0/embed7748.json	(from http://visiovista.com/scientific-dissertation-the-information-and-11/)
21:13:32	7446/7446	---MC-	200	added ('OK')	application/rss+xml	etag:%224e673573ec5c0891af0d84d5ea6d2335%22	http://visiovista.com/category/real-mail-order-brides/feed/	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/visiovista.com/category/real-mail-order-brides/feed/index.html	(from http://visiovista.com/category/real-mail-order-brides/)
21:13:32	903/903	---MC-	200	added ('OK')	application/rss+xml	etag:%22baf2be5879a368c525ab3a6f0c77b942%22	http://visiovista.com/scientific-dissertation-the-information-and-11/feed/	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/visiovista.com/scientific-dissertation-the-information-and-11/feed/index.html	(from http://visiovista.com/scientific-dissertation-the-information-and-11/)
21:13:33	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2010%20Apr%202019%2015:12:48%20GMT	http://visiovista.com/?p=503	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/visiovista.com/index6c15.html	(from http://visiovista.com/scientific-dissertation-the-information-and-11/)
